exclusion_id,analysis_profile,granularity,token_id,locus_id,source_reference,reason_code,resolution_status,related_passage_ids_json,source_id,source_version
X_CLAUSE_702122557c5eb8935ed127f0c2a24821cf1145f46f90d5f272dfacf3b1497dd4,critical_core,clause,HB_1CHR_011_017_0001~5fcc18f60078,KQL_1CH_011_017_0001,1CH 11:17,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_6d2a569970b9a71cb30917f56426e851ab2105c9733507acfe4860a150e7e3e2,critical_core,clause,HB_1CHR_011_020_0016~15746c0a05a3,KQL_1CH_011_020_0016,1CH 11:20,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_da2e1820b27682c6947171c3c38e5e3d6f740a498228c2878552d42e9163f7d4,critical_core,clause,HB_1CHR_018_010_0008~332b56c82f3e,KQL_1CH_018_010_0008,1CH 18:10,ketiv_clause_mapping_unresolved,unresolved,"[""P_HB_CRITICAL_CORE_KETIV_CLAUSE_1CH_018_010~bc9f45c3b4e214101a7b068fb7f3e6f2eee547523941e7f715486971d46b7e92""]",oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_b4d8398d658b6193a869c45f34184d4092630150ad2d32f0092c8fb0432ecfda,critical_core,clause,HB_1CHR_025_001_0010~7250ec7bc970,KQL_1CH_025_001_0010,1CH 25:1,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_70d6eead6262543f3e014c0cc2ef06c79cbdfeee113131d342110d19e63e7138,critical_core,clause,HB_1CHR_026_025_0011~adf868d5299c,KQL_1CH_026_025_0011,1CH 26:25,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_dd924da36775682b1578c70d0d6204540f01c2fab92a00e21abefb234a03d039,critical_core,clause,HB_1CHR_002_016_0001~3e23e43da308,KQL_1CH_002_016_0001,1CH 2:16,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_133b3a4875608a5329cdfb75c486131621e0d4049afe8c2f29cd1b2869dbd29c,critical_core,clause,HB_1KGS_012_012_0001~4786a523807f,KQL_1KI_012_012_0001,1KI 12:12,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_8ae8de99ae0ea810c9e917d0db90f43db8a4762292af1b1d6a1544aac0108bac,critical_core,clause,HB_1KGS_012_021_0001~f16522a59671,KQL_1KI_012_021_0001,1KI 12:21,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_6c376e3a5d8a6d3a3fec92e957b08f84170aff26908b69d170b054afa9a1abd3,critical_core,clause,HB_1KGS_012_003_0004~ad0eadb09a97,KQL_1KI_012_003_0004,1KI 12:3,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_5f77609c7fc1d80fc2fda396df24a079114110e54304a070fc4abf98f5338cad,critical_core,clause,HB_1KGS_012_007_0001~a89d6712e70d,KQL_1KI_012_007_0001,1KI 12:7,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_1fb27de6ff2be88b01e652bdf3543114e8d048c7bf348b734330c25946d5b1a5,critical_core,clause,HB_1KGS_016_034_0011~336ee74a9d6c,KQL_1KI_016_034_0011,1KI 16:34,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_83dc1b8f1a2d0012b77a6c3c3c9162e3213a95bbcc74a1bd25e6d1b051db5521,critical_core,clause,HB_1KGS_018_036_0021~156d6def5991,KQL_1KI_018_036_0021,1KI 18:36,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_35524fee87b200fc86b516e09eaab5fbc06abac5647c2a498f466f7c4d5dec5c,critical_core,clause,HB_1KGS_002_024_0006~11140445b3c9,KQL_1KI_002_024_0006,1KI 2:24,ketiv_clause_mapping_unresolved,unresolved,"[""P_HB_CRITICAL_CORE_KETIV_CLAUSE_1KI_002_024~5d3228bd0faae8efd44ea90baae4571f6d0995e888eb794c6b5ba5514daa3336""]",oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_9cfe1f1bd0468ed460162bad2f335b285ce41e31a7a121c19e73a25b2ee6c5e3,critical_core,clause,HB_1KGS_007_023_0015~092cde254506,KQL_1KI_007_023_0015,1KI 7:23,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_335f2982096a927bb1f59ff787a7f75b79f65911a1536dd0cc4f0049aeb6fb76,critical_core,clause,HB_1KGS_009_009_0017~bf7976285f5a,KQL_1KI_009_009_0017,1KI 9:9,ketiv_clause_mapping_unresolved,unresolved,"[""P_HB_CRITICAL_CORE_KETIV_CLAUSE_1KI_009_009~ff496a2dbca4e667b475cf925336bf62b396fdb993fa6cdbbdb81b9eb5fb4216""]",oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_c6eb597eca56e034fabf534eaf0417fdc9b5a1842a062c7fbb2a6a356bdb035c,critical_core,clause,HB_1SAM_011_006_0006~bc874ef448b1,KQL_1SA_011_006_0006,1SA 11:6,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_01647003f32d7eac809a5e8151d12e7a907d08740a2c600ec7e55b2fee3459a5,critical_core,clause,HB_1SAM_012_010_0004~d95a2379777b,KQL_1SA_012_010_0004,1SA 12:10,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_b861e1d11ecf85c9f67352e1f07383164c8d9fe4a033ee7683f94181380e6630,critical_core,clause,HB_1SAM_013_008_0001~636dba9076e1,KQL_1SA_013_008_0001,1SA 13:8,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_26311837ade2779e5d6bc7ce0e05a6f833e095714dc7bbd9742ae1001f3b5229,critical_core,clause,HB_1SAM_014_027_0022~b29ed7d169d5,KQL_1SA_014_027_0022,1SA 14:27,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_b813d697575831f759121f7eb708fbebf0efb0518af47f4d02cae10add673d28,critical_core,clause,HB_1SAM_014_032_0001~eccb58717bf9,KQL_1SA_014_032_0001,1SA 14:32,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_21f777a39f4fc8de3b6af90dfe7dd17fe7acf69627b6a87e3c601b58870fd955,critical_core,clause,HB_1SAM_015_016_0014~423cd24e3c04,KQL_1SA_015_016_0014,1SA 15:16,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_6dae0c049d68c5aa82c5042b209a8dde54ed94a37cbf1c4159ddd5039c690af7,critical_core,clause,HB_1SAM_017_007_0001~ba2a714576fd,KQL_1SA_017_007_0001,1SA 17:7,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_0df15aa05f5e2d01d942aa1b9bb4003343acce155fb7965b94501c6b202e43c0,critical_core,clause,HB_1SAM_018_001_0011~d7c9a8c385b5,KQL_1SA_018_001_0011,1SA 18:1,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_4301a9b6b161b3bc53678b75f7d8bfc340da2c88e3350069d650e43bde71706b,critical_core,clause,HB_1SAM_018_006_0013~8d1fd9bc1e23,KQL_1SA_018_006_0013,1SA 18:6,ketiv_clause_mapping_unresolved,unresolved,"[""P_HB_CRITICAL_CORE_KETIV_CLAUSE_1SA_018_006~dacd5658237e976a05111a930388f5afe820aff5b3dc392a93b8980b1683df4e""]",oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_50ccbcaa7904c8c0c3af41b786ad2575f25ddf66c5f9c12b69e6686fb57fb7b4,critical_core,clause,HB_1SAM_021_014_0007~bcbac6d6fb6f,KQL_1SA_021_014_0007,1SA 21:14,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_25ef2e5ac6bb9d547f433d0ba2dc16b91c363b8bb8d25e91be21adbff37c0531,critical_core,clause,HB_1SAM_022_015_0003~d9d9faead4c7,KQL_1SA_022_015_0003,1SA 22:15,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_cfda3d27049cfb283ae83f6338d4e15d7be7ca360a4f7539cb5ece1ed0a3093a,critical_core,clause,HB_1SAM_024_019_0001~d86b8efaa9e6,KQL_1SA_024_019_0001,1SA 24:19,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_a5a442d146c3791741ba696cf3b57d4abcfee601c6ab15c29dd6bccd83abf572,critical_core,clause,HB_1SAM_025_034_0013~cdf8a2f4149d,KQL_1SA_025_034_0013,1SA 25:34,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_c5fcb415edf9e330337a89ba3439a98cdfc68e903f306cd04b233614e53d1354,critical_core,clause,HB_1SAM_002_003_0013~7044a0569fae,KQL_1SA_002_003_0013,1SA 2:3,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_921d3f4e7b02519d8e90eb89de074ff0412e10873916ee43010eb7270f8e9c87,critical_core,clause,HB_1SAM_003_002_0007~1d781139537e,KQL_1SA_003_002_0007,1SA 3:2,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_e97ca7258286cb0e17612c6dc39e04c67d2151a013d1a985f30f010ae7be1554,critical_core,clause,HB_1SAM_007_009_0006~e2cb44e09ea5,KQL_1SA_007_009_0006,1SA 7:9,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_a1193695b333cb82aae93dfacde8baf8c2a3c1f0a9bf618bf3ac5410e5e14dc8,critical_core,clause,HB_2CHR_032_021_0020~a92738019a3f,KQL_2CH_032_021_0020,2CH 32:21,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_d973ef10e9451ffc459f867ee9eef2229c78829722cfe755a0ace7f14954607f,critical_core,clause,HB_2CHR_033_016_0001~1e7ec20e486e,KQL_2CH_033_016_0001,2CH 33:16,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_b35375c41df1af1b8a67566aee4bf15ec760ad3fec17f1572af32bd794441052,critical_core,clause,HB_2CHR_034_025_0004~063f112834bc,KQL_2CH_034_025_0004,2CH 34:25,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_3aab691e444c722ee3609138af8278bd5ecab3a11baa06c8b14752b07f8b735a,critical_core,clause,HB_2CHR_034_009_0026~82e7cc68133c,KQL_2CH_034_009_0026,2CH 34:9,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_1a7e70cde570abdf69fcf33627a17a3609a59331e8db7810b74910f9bd57723a,critical_core,clause,HB_2CHR_035_003_0003~89a3473346c5,KQL_2CH_035_003_0003,2CH 35:3,ketiv_clause_mapping_unresolved,unresolved,"[""P_HB_CRITICAL_CORE_KETIV_CLAUSE_2CH_035_003~08f9f3b2823106fc5b97ca6394fe8954f57a4c26693081c4633560a098ee535d""]",oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_600dbc790be85b4997ca0443b6291864118bb03464fbc1ed23b30025426c2171,critical_core,clause,HB_2CHR_035_009_0001~5cfa31d9e83c,KQL_2CH_035_009_0001,2CH 35:9,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_2d8e4755662271a03f4029f9cce26579971bf2ba38a05f9b4458379e5fd7ae2f,critical_core,clause,HB_2KGS_012_012_0010~527f6bad6de5,KQL_2KI_012_012_0010,2KI 12:12,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_ac0f77927cd8cda53ccc4e1e921a9a9dcdd9f904a4c3531ac216b39358dfab96,critical_core,clause,HB_2KGS_014_013_0015~d54ee9b0fb16,KQL_2KI_014_013_0015,2KI 14:13,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_527f129dcd5ac80d2a388911477cb36e0219e070608bf54a9514a8688caaa8f5,critical_core,clause,HB_2KGS_016_015_0001~737cad82fd5d,KQL_2KI_016_015_0001,2KI 16:15,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_7c29e645052d553f77d10110973e592a792b0d3f6764d776d79543f5f99bfd2b,critical_core,clause,HB_2KGS_016_006_0014~37ea53311db6,KQL_2KI_016_006_0014,2KI 16:6,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_ee2e47b22ee5435e035baf58b128e4c3de4735d9698f5a3d39452a0459f59b7a,critical_core,clause,HB_2KGS_017_021_0012~301d1d37c5ed,KQL_2KI_017_021_0012,2KI 17:21,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_e07acdb3ca994897b6d0e1d6be316b34bd213f539e1f8c026e0cedcc89b1320b,critical_core,clause,HB_2KGS_022_005_0001~5f4e1fd98276,KQL_2KI_022_005_0001,2KI 22:5,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_12c2294193cc78fa22ffc798bc6db4d4f193eaa729e14cf639ffdc5cc262fa9c,critical_core,clause,HB_2KGS_023_033_0007~62d38038708f,KQL_2KI_023_033_0007,2KI 23:33,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_37e3583857d2a02e7ecd24e86dd5a1ee241563d0bc48fc20b58badfd589679d8,critical_core,clause,HB_2KGS_003_024_0012~242080405116,KQL_2KI_003_024_0012,2KI 3:24,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_042cc4c13729ff759659b966ef5b75a7639260340a315bac4792ad3606833e4f,critical_core,clause,HB_2KGS_006_010_0011~a33adaf0479e,KQL_2KI_006_010_0011,2KI 6:10,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_f74405c5861bb28364d917f832b3d959120fe71aae4564a71358bd4ec8d05cb5,critical_core,clause,HB_2KGS_007_015_0014~15dd1dfeb5b9,KQL_2KI_007_015_0014,2KI 7:15,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_038acb7eef9c33f8b338bb603f89e4ca3edd0cea0ae402a0c8994a68def624a4,critical_core,clause,HB_2KGS_009_015_0027~cf9370f11151,KQL_2KI_009_015_0027,2KI 9:15,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_8cf2f700891c7fcedc7ea3e8b0b5053986e9f1b9a290bafa5f1a4b355fc86468,critical_core,clause,HB_2KGS_009_037_0001~0d0d1e91a433,KQL_2KI_009_037_0001,2KI 9:37,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_3be7865619ec42122a70ba809dafa71407b49a03668c3427f51d29662b322f1a,critical_core,clause,HB_2SAM_011_024_0001~f4cfedc4c450,KQL_2SA_011_024_0001,2SA 11:24,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_8a7fcaca1b342c91eccc7e9a8a1cd6bb5c6475540484c55898d38fb509325d0f,critical_core,clause,HB_2SAM_012_022_0011~122fc90a5053,KQL_2SA_012_022_0011,2SA 12:22,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_2c0bbfcd758a1a48756c7ba4f6d17f8c9d571db82fbb0509d41f3ec890791683,critical_core,clause,HB_2SAM_012_024_0013~4f9ead134d9d,KQL_2SA_012_024_0013,2SA 12:24,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_9cf41be12c3b2ea95f97cad47fa58b787b8eb65b352f524cf2176f93cdec8996,critical_core,clause,HB_2SAM_013_008_0011~61237adcfdca,KQL_2SA_013_008_0011,2SA 13:8,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_6b4db409731fc7492201192de4807945e5ec7e6fa588ae078d74a90d8122bf77,critical_core,clause,HB_2SAM_014_011_0008~ba152bd76d9c,KQL_2SA_014_011_0008,2SA 14:11,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_b889eb7ddff93da72d52940637629e1dee030f172a48c2b319466264a1fb9a13,critical_core,clause,HB_2SAM_014_030_0013~7e9ce0c69ac8,KQL_2SA_014_030_0013,2SA 14:30,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_6cec66925571237a0587107dcf0a20db02c964d24fc5db67950cbfb378255f3d,critical_core,clause,HB_2SAM_016_010_0011~817a036896a0,KQL_2SA_016_010_0011,2SA 16:10,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_1208fca7fc2652c662af520064743ed21a8079970c4ada5837818cf3d87003e3,critical_core,clause,HB_2SAM_016_002_0014~fa753de42795,KQL_2SA_016_002_0014,2SA 16:2,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_26ffd57a2a90d8ed93487fc736f483987f09d9db6c771759b67cf4060e28710e,critical_core,clause,HB_2SAM_018_012_0005~84f0b9d2928c,KQL_2SA_018_012_0005,2SA 18:12,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_f6dc1d91eae2745c0b1a40825b99dab105c43ef23b12dee13953468cb0e21065,critical_core,clause,HB_2SAM_018_020_0018~e930befc7ce6,KQL_2SA_018_020_0018,2SA 18:20,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_8b2d131394b458b0492c22d8381badbd46a8a01b0dc0159f36ac31c1a4733d0a,critical_core,clause,HB_2SAM_018_003_0031~a6230be68479,KQL_2SA_018_003_0031,2SA 18:3,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_9b068f6ae483cd872d286b924c73f65ad0ede5f29a95b8d7fffef03b8a925b73,critical_core,clause,HB_2SAM_001_008_0005~3c110758974d,KQL_2SA_001_008_0005,2SA 1:8,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_5751489d3ff805bd87f4053bbb528cf69c812e1a1eaf9ed288fb2f0bacd3bcaf,critical_core,clause,HB_2SAM_020_014_0010~fbe986c83a97,KQL_2SA_020_014_0010,2SA 20:14,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_e28c86d163f6125f8210bece9cb8212fd57f41e2611dedfa16f30103847293af,critical_core,clause,HB_2SAM_020_025_0001~110819ba9ac4,KQL_2SA_020_025_0001,2SA 20:25,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_49ea306ae30668412daf4d8bffefb972b15c0f61e530a94489aac2c422899625,critical_core,clause,HB_2SAM_020_005_0006~e415e26ea233,KQL_2SA_020_005_0006,2SA 20:5,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_bd1af869d6d7537eb3ee9b2dd919e090c3910936a13d6b979fe7199ec59de2ed,critical_core,clause,HB_2SAM_020_008_0014~e0553566503a,KQL_2SA_020_008_0014,2SA 20:8,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_d01a38e93325726e7901a53c59e81beec7a96327a6b9cb2e9ce59d289f0e4044,critical_core,clause,HB_2SAM_021_016_0001~c36963d4726a,KQL_2SA_021_016_0001,2SA 21:16,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_353f37fe73823b47952f95f9ecf7aad22ca6de97a734991938da5bb632ca2f8b,critical_core,clause,HB_2SAM_021_009_0012~1aaa48786386,KQL_2SA_021_009_0012,2SA 21:9,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_810afb688f91a3b73a713e639f86f251171a8f728258f86cef5d966c9de0dbe7,critical_core,clause,HB_2SAM_022_015_0005~19ffb63bef62,KQL_2SA_022_015_0005,2SA 22:15,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_d2ff2225be5dfac4d67acb4844fc3960d02de21b5480334469d52d67360312fb,critical_core,clause,HB_2SAM_022_008_0001~5c06537d76a4,KQL_2SA_022_008_0001,2SA 22:8,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_b570e01de299eae4b69d7df6219f9e9a25db3e6b5ad4fefa44908fbb19233e1a,critical_core,clause,HB_2SAM_023_009_0001~b3b9cb53453c,KQL_2SA_023_009_0001,2SA 23:9,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_90bb5f628dea985401ffab6f41652267ea24e52f8725f06ceb98312bec8b7f84,critical_core,clause,HB_2SAM_003_002_0001~a687a7d56984,KQL_2SA_003_002_0001,2SA 3:2,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_20c43ed426c15e8d7bdeba582809ec447b962a97cfdb714e56c1094bf7cf1006,critical_core,clause,HB_2SAM_005_002_0014~8418cad684ff,KQL_2SA_005_002_0014,2SA 5:2,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_79046500f3946da2bd971b27ed06bb3451b1ce01702557f27ae354e91ed29dd5,critical_core,clause,HB_2SAM_005_024_0002~79e0f1f51318,KQL_2SA_005_024_0002,2SA 5:24,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_15894d8cd781d72ff173bf848038b8fa3c337162d6c5929d6983e7469ba2c902,critical_core,clause,HB_DAN_011_010_0001~540dfb33022a,KQL_DAN_011_010_0001,DAN 11:10,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_d0b0ed51caf040200c26c9dd3ea664ea9a371c34b273b96131b696ea999d33db,critical_core,clause,HB_DAN_011_010_0013~85c21bf92b61,KQL_DAN_011_010_0013,DAN 11:10,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_5f9376245bf64625183b03ef5e8525faa471a43607104f2f8667883399af8e7b,critical_core,clause,HB_DAN_011_012_0003~d8421a1444f4,KQL_DAN_011_012_0003,DAN 11:12,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_cfc98396cd0d4234678a1b8b8dbefd440524b4a73ce9432211ca5f344304ef6f,critical_core,clause,HB_DAN_011_018_0001~f07ba14ff3f1,KQL_DAN_011_018_0001,DAN 11:18,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_e3fb1ee1010beef005d75916ac534f96116fae72e76cb13f7bc6c0551fcfa556,critical_core,clause,HB_DAN_002_022_0008~0752a5ffa6aa,KQL_DAN_002_022_0008,DAN 2:22,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_51e048e4d287ba439f5dbec5e0924a892f955105e71b17526b160231809ebf65,critical_core,clause,HB_DAN_002_026_0008~9a32725f91c9,KQL_DAN_002_026_0008,DAN 2:26,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_535cb17ff7c12bcc2f06d79fd80acfdfe4d9a6b186af7553b9889eaa3b235f11,critical_core,clause,HB_DAN_002_033_0009~ff990cd02625,KQL_DAN_002_033_0009,DAN 2:33,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_6a776528956af690fccaccd5211f3c858648f5d3555715fdd3d77d04b4d7a4a7,critical_core,clause,HB_DAN_002_041_0010~114090a10a89,KQL_DAN_002_041_0010,DAN 2:41,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_5d27e050c711f990be385c6198476b7c6a756584bbaac348fbc1f8200061a29e,critical_core,clause,HB_DAN_002_042_0006~7752dcf79bcf,KQL_DAN_002_042_0006,DAN 2:42,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
